id_inner,i_ID,shop,description,part#,price,qty,type,unitPrice,warranty?,invoice,label
307231,29362,42,catalytic converter exchanged under warranty,,0.0,1.0,Part,0.0,no,,1
153489,18568,39,513275 rear left hub bearing assembly,,163.78,1.0,Part,163.78,no,,1
233134,55265,41,ar606sb  a/c clutch  relay,,12.57,1.0,Part,12.57,no,,7
946871,35021,257,r&r hood latch cable just labor no warranty,,170.0,2.0,Labor,85.0,no,,4
180655,2786,41,2 front strut 2 front sway bar links 2 front brake rotor 2 front brake pads 1yearwarranty,,296.12,1.0,Part,296.12,no,,1
18583,18583,15,inner and outer tie rods  o,,120.0,1.0,Part,120.0,no,,1
410845,9386,44,replace drive belt tensioner,,60.0,1.0,Labor,60.0,no,,9
196342,18473,41,costumer request wheel alignment  no warranty costumer aware need replaced front rear tires,,70.0,1.0,Labor,70.0,no,,1
250769,72900,41,clutch fan,,78.4,0.98,Labor,80.0,no,,6
416371,14912,44,replace upper ball joits,,225.0,3.0,Labor,75.0,no,,1
390476,41625,43,labor on exhauts,,101.15,1.19,Labor,85.0,no,,1
20272,20272,15,front p/s exhaust manifold  au,,92.06,1.0,Part,92.06,no,,1
47960,14873,36,rear brake pads & rear brake rotors replacement,,156.8,0.98,Labor,160.0,no,,8
198357,20488,41,exhaust pie exhaust donut gasket catalityc converter 1yearwarranty,,80.0,1.0,Part,80.0,no,,1
427801,26342,44,cam/crank sensor prt su4344 sril 025889574398 mnftr drlast,,169.15,1.0,Part,169.15,no,,2
270962,93093,41,44605dl front brake rotor,,110.0,2.0,Part,55.0,no,,8
953835,41985,257,air door actuator p  604948 s 11908804,,195.0,1.0,Part,195.0,no,,7
251203,73334,41,2 front idler arm,,169.6,2.12,Labor,80.0,no,,1
570047,66010,46,labor on universal flex pipe & rear universal catalytic converter  and xhaust pipe with resonator and direct fit muffler,,487.35,5.13,Labor,95.0,no,,1
856431,6781,77,rr new tire,,57.94,1.0,Labor,57.94,no,,1
272641,94772,41,344660 rear shocks,,136.8,2.0,Part,68.4,no,,1
222422,44553,41,2 exhaust pipe  ( universal )  flex pipe,,62.67,1.0,Part,62.67,no,,1
393181,44330,43,bracketed caliper part 18 b5080,,93.63,1.0,Part,93.63,no,,8
931010,19160,257,front driver side  patch,,25.0,1.0,Labor,25.0,no,,4
928686,16836,257,wheel alignment ft&r ( no charge),,0.0,1.0,Labor,0.0,no,,1
637329,24065,48,pc1451 brake pads,,29.5,1.0,Part,29.5,no,,8
577277,7006,47,muffler exhaust dual / tips,,130.23,1.0,Part,130.23,no,,1
313963,36094,42,ft wheel bearing  p510063 s 88277944565 a parts,,44.31,1.0,Part,44.31,no,,1
337679,59810,42,deposit for direct fit  converter,,300.0,1.0,Labor,300.0,no,,9
181459,3590,41,2 rear quick strut,,241.3,1.0,Labor,241.3,no,,1
11597,11597,15,fuel tank   mitsubishi dealer,,471.26,1.0,Part,471.26,no,,9
172508,37587,39,205/55r16 kumho ecsta,,210.0,2.0,Part,105.0,no,,3
459179,6710,45,az  rear wheel cylinder,,38.0,2.0,Part,19.0,no,,8
200156,22287,41,heater control valve heater hose 1yearwarranty,,52.0,1.0,Part,52.0,no,,7
346929,69060,42,oil filter housing part 73040 serial 019826551511 manf   fel pro,,36.0,1.0,Part,36.0,no,,2
439394,37935,44,flomaster 40 series,,140.0,1.0,Part,140.0,no,,1
427568,26109,44,f/l head light  ad9006,,10.0,1.0,Part,10.0,no,,4
178239,370,41,power steering pum,,115.03,1.0,Labor,115.03,no,,6
10652,10652,15,blower motor resistor connector  o,,23.4,1.0,Part,23.4,no,,7
184428,6559,41,front & rear  brake rotors pads,,220.98,1.0,Labor,220.98,no,,8
276275,98406,41,replaced rear catalytic converter by the passenger side and replaced front sway bar links,,239.7,2.8200000000000003,Labor,85.0,no,,1
429945,28486,44,labor vent,,45.0,1.0,Labor,45.0,no,,1
512797,8760,46,o2 sensor and weld bond,,60.0,1.0,Labor,60.0,no,,2
451157,49698,44,insatll serp belt,,85.0,1.0,Labor,85.0,no,,9
427066,25607,44,labor only stater motor,,80.0,1.0,Labor,80.0,no,,6
668800,9745,49,thermostat  water outlet  heater hose,,209.6,2.62,Labor,80.0,no,,9
224823,46954,41,resonator  3 months warranty,,75.0,1.0,Labor,75.0,no,,1
644362,31098,48,acdelco 41 962 spark plug serial 0870903417,,64.0,8.0,Part,8.0,no,,2
77943,8354,37,deposit on 2 front struts and d/s cv axle remaining bal $450,,100.0,1.0,Labor,100.0,no,,9
92856,23267,37,r&r front p/s lower control arm and front brrake pads and rotors,,172.55,2.03,Labor,85.0,no,,1
81847,12258,37,c o p insul  set  azo,,23.62,1.0,Part,23.62,no,,6
31601,31601,15,rear brake pad,,51.2,1.0,Part,51.2,no,,8
304002,26133,42,replaced front  hub bearing,,48.6,0.81,Labor,60.0,no,,1
221665,43796,41,front brakes rotor brake pads caliper pin,,123.36,1.0,Labor,123.36,no,,8
83250,13661,37,oil change and filter just labor just warranty,,10.0,1.0,Labor,10.0,no,,5
384771,35920,43,1 engine mount,,85.0,1.0,Part,85.0,no,,9
352016,3165,43,one extension pipe and front brakes rotors and pads,,152.23,1.0,Labor,152.23,no,,8
94335,24746,37,abs wheel sensor  atz,,56.05,1.0,Part,56.05,no,,8
924167,12317,257,replace new radiator & replace new thermostat r&r,,279.65,3.29,Labor,85.0,no,,9
76138,6549,37,replace starter,,80.0,1.0,Labor,80.0,no,,6
119521,20300,38,rear ignition coils   c1406 6,,180.0,3.0,Part,60.0,no,,6
951690,39840,257,exhaust muffler /after market,,60.0,1.0,Part,60.0,no,,1
182829,4960,41,air pum intake regulator,,230.78,1.0,Labor,230.78,no,,2
424733,23274,44,v vt valve,,198.0,1.0,Part,198.0,no,,2
422121,20662,44,labor on a plug,,20.0,1.0,Labor,20.0,no,,9
835213,624,76,performed diagnostic and tracing of short out pcm herness  performed re learning on pcm,,280.0,1.0,Labor,280.0,no,,5
462829,10360,45,mount and balance 4 tires,,90.0,1.0,Labor,90.0,no,,1
286235,8366,42,on flex pipe  sleeve pipe & resonator,,55.0,1.0,Labor,55.0,no,,9
939591,27741,257,ignition coil pack (4)  p c16964 s  0000670109,,285.38,1.0,Part,285.38,no,,2
265649,87780,41,rear brake klight,,0.0,1.0,Part,0.0,no,,4
252565,74696,41,31381  front brake rotor,,90.0,2.0,Part,45.0,no,,8
546267,42230,46,warranty covered heavy dory catalytic converter,,80.0,1.0,Labor,80.0,no,,8
388682,39831,43,2 gallons of antefreeze,,37.42,2.0,Part,18.71,no,,2
81493,11904,37,calipers just labor no warranty,,240.0,1.0,Labor,240.0,no,,8
215830,37961,41,costumer request install a/c compressor labor only no warranty costumer parts,,180.0,1.0,Labor,180.0,no,,7
954336,42486,257,engine synthetic oil w filter   free,,0.0,1.0,Part,0.0,no,,2
495361,42892,45,ac accumulator,,100.0,1.0,Part,100.0,no,,7
650685,37421,48,front brake rotors p  72015 s  000315879,,100.0,2.0,Part,50.0,no,,8
573760,3489,47,alignment tie rod lh oil change,,120.0,1.0,Labor,120.0,no,,1
659318,263,49,2 tires mounted,,30.0,1.0,Labor,30.0,no,,1
409823,8364,44,replac eregulator,,90.0,1.0,Labor,90.0,no,,9
164422,29501,39,ft sway bar links  k750554  s 080066422848,,70.0,2.0,Part,35.0,no,,1
90750,21161,37,ign coil c1417,,56.0,1.0,Part,56.0,no,,2
152559,17638,39,r & r high pressure valve and a/c service,,100.0,1.0,Labor,100.0,no,,7
34821,1734,36,brake hose front passanger,,31.24,1.0,Part,31.24,no,,8
335080,57211,42,front cv axle part 14211n serial 844084044235 manf   duralast,,130.0,1.0,Part,130.0,no,,9
447711,46252,44,camshalf sensor,,60.0,1.0,Part,60.0,no,,5
215278,37409,41,abs brake light on,,0.0,1.0,Labor,0.0,no,,5
190894,13025,41,spark plugs boots air filter 1yearwarranty,,22.0,1.0,Part,22.0,no,,2
496980,44511,45,911533 rear shocks,,193.0,2.0,Part,96.5,no,,1
950393,38543,257,exhaust /midd muffler  after market,,75.0,1.0,Part,75.0,no,,9
106896,7675,38,r&r smoke test  new safety switch  purge solenoid,,160.0,1.0,Labor,160.0,no,,9
163890,28969,39,22941806 air compressor,,500.0,1.0,Part,500.0,no,,7
728707,7880,70,muffler  (f m),,110.0,1.0,Part,110.0,no,,9
432047,30588,44,f/hub & bearing prt 515113 mnftr moog,,230.0,1.0,Part,230.0,no,,9
647492,34228,48,dropped tank and repalced fuel lines from tank to engine,,297.0,0.99,Labor,300.0,no,,2
185856,7987,41,costumer request install 2 front lower control arm intermediate steering shaft labor only no warranty,,250.0,1.0,Labor,250.0,no,,1
103972,4751,38,fix brake lights,,75.0,1.0,Labor,75.0,no,,4
231169,53300,41,425 109  inter midate shaft,,151.99,1.0,Part,151.99,no,,1
321649,43780,42,r&r intake manifold  gasket  & 02 sensor sleeve pipe,,195.0,2.6,Labor,75.0,no,,2
875858,5891,78,mount 4 tires & balance  / alignment,,120.0,1.0,Labor,120.0,no,,1
465765,13296,45,driver side front caliper,,42.31,1.0,Part,42.31,no,,8
552258,48221,46,flex pipe and exhaust  gasket,,0.0,1.0,Part,0.0,no,,9
923347,11497,257,only labor on replacement manifold cover gasket & flange gasket (  no warranty costumer provide the  gaskets),,85.0,1.0,Labor,85.0,no,,9
676573,17518,49,mkd1033 rear brake pads,,52.11,1.0,Part,52.11,no,,8
314806,36937,42,r&r flex pipe  exhaust pipe and alignment,,99.0,1.32,Labor,75.0,no,,1
342884,65015,42,labor on u joints (2),,480.0,1.0,Labor,480.0,no,,8
670035,10980,49,front right cv shaft p 60 1198 m/mpv or,,65.12,1.0,Part,65.12,no,,9
11236,11236,15,labor on  water pump  a/c tensioner & drive belts,,287.25,3.83,Labor,75.0,no,,6
221619,43750,41,2 calityc converter,,391.14,1.0,Labor,391.14,no,,8
433352,31893,44,labor only front right brake calyper on pads,,120.0,1.5,Labor,80.0,no,,8
714256,4256,69,headlight work labor only,,20.0,1.0,Labor,20.0,no,,4
679291,20236,49,labor on both front lower control arms  both rear sway bar links  and both rear coil springs,,360.0,4.5,Labor,80.0,no,,1
426332,24873,44,oe clutch fork prt cf126 sril 727993213735 mnftr pioner,,85.0,1.0,Part,85.0,no,,9
526783,22746,46,tire plug  installed,,20.0,1.0,Labor,20.0,no,,1
429495,28036,44,throttle prt s20064 sril 727943056207 mnftr tsm,,388.96,1.0,Part,388.96,no,,6
31959,31959,15,battery  24f dl,,163.0,1.0,Part,163.0,no,,6
373100,24249,43,rear brakes drums and shoes and drum kit and front brakes rotors and pads 2 front sway bar links,,288.44,1.0,Labor,288.44,no,,8
45529,12442,36,pmo k7258 link kit,,11.86,1.0,Part,11.86,no,,1
129518,30297,38,rear brakes rotors   41233,,120.0,2.0,Part,60.0,no,,8
256937,79068,41,oil 10 we30,,18.0,1.0,Part,18.0,no,,2
338187,60318,42,labor on front brake pads and rotors & battery,,42.5,0.5,Labor,85.0,no,,8
573345,3074,47,2 coil front brake rotor w pads,,440.0,1.0,Labor,440.0,no,,8
275702,97833,41,labor only exhaust repaired by the muffler,,85.0,1.0,Labor,85.0,no,,9
674004,14949,49,d1594 rear brake pads,,40.55,1.0,Part,40.55,no,,8
125994,26773,38,r&r front brakes rotors front brakes pads  rear brakes rotors  rear brakes pads and rear left brake caliper,,300.0,4.0,Labor,75.0,no,,8
357441,8590,43,1 universal catalytic  2 universal flex pipe,,252.8,1.0,Labor,252.8,no,,8
211,211,15,oil cooler gaskets,,28.05,1.0,Part,28.05,no,,2
282419,4550,42,wheel bearing ft driver side,,11.48,1.0,Part,11.48,no,,1
427374,25915,44,up stream 02 sensor prt 15719 sril 028851157193 mnftr bosch,,85.04,1.0,Part,85.04,no,,2
665079,6024,49,flowmaster and ss tip,,200.0,1.0,Labor,200.0,no,,9
434320,32861,44,labo r y pipe on repair exhaust bolts,,220.0,2.75,Labor,80.0,no,,9
242811,64942,41,h358a  rear fuel lines,,70.0,2.0,Part,35.0,no,,9
569264,65227,46,labor on 2 flange bolts,,30.0,1.0,Labor,30.0,no,,9
324941,47072,42,rear brake pads part ms1055 serial  maxi quite,,65.0,1.0,Part,65.0,no,,8
564993,60956,46,labor on direct fit bank  1 catalytic converter,,199.75,2.35,Labor,85.0,no,,8
433260,31801,44,a/c sirvices,,150.0,1.0,Labor,150.0,no,,7
915199,3349,257,on catalytic converter  & muffler & flexible,,50.0,1.0,Labor,50.0,no,,7
370783,21932,43,1 valve cover gasket p vs50451r,,35.99,1.0,Part,35.99,no,,2
59430,26343,36,front brake pads   d702ct,,33.72,1.0,Part,33.72,no,,8
391214,42363,43,labor on drive belthand belt tr,,347.65,4.09,Labor,85.0,no,,6
326095,48226,42,rear brake pads part ms883 serial 849322069919 manf,,65.0,1.0,Part,65.0,no,,8
322986,45117,42,serpentine belt part 1090k6 serial 036687666765 manf   duralast,,35.0,1.0,Part,35.0,no,,9
835013,424,76,replaced valve cover gaskets and thermostat  performed a coolant flush and egr passenger flush,,390.0,6.0,Labor,65.0,no,,2
150869,15948,39,replace catalityc converter and flex pipe,,120.0,1.0,Labor,120.0,no,,8
339757,61888,42,radiator part b2370 serial 671607742459 manf   duralast,,255.0,1.0,Part,255.0,no,,9
99303,82,38,spark plugs (motorcraft),,37.02,6.0,Part,6.17,no,,2
538808,34771,46,ext pipe oil change & filter,,65.0,1.0,Labor,65.0,no,,2
428941,27482,44,r/f  l/f  upper control arm,,240.0,3.0,Labor,80.0,no,,9
528757,24720,46,high mileage oil front brake rotors pads,,33.95,0.97,Labor,35.0,no,,2
272624,94755,41,dg834 rear rotors,,45.0,1.0,Part,45.0,no,,9
326376,48507,42,02 sensor part 24647 serial 042511112438 manf   denso,,80.0,1.0,Part,80.0,no,,5
913575,1725,257,on pass pipe & flex pipe,,35.0,1.0,Labor,35.0,no,,9
271229,93360,41,replaced a/c compressor/2 front struts/serpentine belt,,637.5,7.5,Labor,85.0,no,,6
638375,25111,48,10772n cv axle,,59.75,1.0,Part,59.75,no,,9
773430,28930,72,ca14569524085 control arm with balljoint assembly,,120.0,1.0,Part,120.0,no,,1
175310,40389,39,replace abs pump,,250.0,1.0,Labor,250.0,no,,8
432863,31404,44,18b5039   rear left brake caliper,,65.0,1.0,Part,65.0,no,,8
193245,15376,41,costumer request balancig 4 tires,,80.0,1.0,Labor,80.0,no,,1
381431,32580,43,1 flow master and 2 extension pipes and regular oil change and filter,,100.5,1.34,Labor,75.0,no,,2
131559,32338,38,l/s hub bearing   dl515054hd,,118.0,1.0,Part,118.0,no,,1
904770,2668,80,radiador antifriz y problema electrico,,231.6,1.0,Labor,231.6,no,,4
567734,63697,46,labor on replacing both headlights,,40.0,1.0,Labor,40.0,no,,4
329286,51417,42,4 exhaust flanges,,29.25,1.0,Part,29.25,no,,2
27454,27454,15,coolant thermostat with outlet housing  assembly  au,,39.85,1.0,Part,39.85,no,,2
975059,8999,365,rack and pinion bushing,,40.0,1.0,Part,40.0,no,,1
330036,52167,42,replaced muffler and resonator,,240.0,1.0,Labor,240.0,no,,2
64083,30996,36,o2 sensor oring,,48.1,1.0,Part,48.1,no,,5
72575,2986,37,muffler & tip including labor,,260.0,1.0,Labor,260.0,no,,2
952080,40230,257,replace   new valver cover gaskets,,510.0,6.0,Labor,85.0,no,,9
921385,9535,257,conventional oil change w filter  ( 5 w  30),,30.0,1.0,Labor,30.0,no,,2
355648,6797,43,front brakes rotors and pads and 2 front calipers,,160.0,1.0,Labor,160.0,no,,8
652881,39617,48,r&r rear brake pads+rotors,,214.2,2.52,Labor,85.0,no,,8
491429,38960,45,front brake pads gnad1107,,46.78,1.0,Part,46.78,no,,8
138629,3708,39,r & r rear caliper (right),,60.0,1.0,Labor,60.0,no,,8
575423,5152,47,tune up 1 coil,,185.0,1.0,Part,185.0,no,,6
236237,58368,41,labor only front r  side upper control arm,,120.0,1.5,Labor,80.0,no,,1
221043,43174,41,2 front brake rotor brake pads 2 rear quick struts/links,,399.91,1.0,Part,399.91,no,,8
284927,7058,42,on vvt solenoids and flex pipe,,255.0,3.0,Labor,85.0,no,,2
44303,11216,36,air filter spark plugs & fix rear engine cylinder,,420.0,1.0,Labor,420.0,no,,2
442148,40689,44,dwes2836rl front left and right inner tie rod,,50.0,2.0,Part,25.0,no,,1
230842,52973,41,vs50442r valve cover gasket,,32.0,1.0,Part,32.0,no,,2
661424,2369,49,headlamp connector an bulb change,,30.0,1.0,Labor,30.0,no,,4
922506,10656,257,replace new power steering pressure hose  & replace power steering oil cooler,,8.0,1.0,Labor,8.0,no,,6
327524,49655,42,replaced upper coolant hose,,105.0,1.4,Labor,75.0,no,,2
920783,8933,257,on  replace heater hose assembly,,170.0,2.0,Labor,85.0,no,,2
256401,78532,41,d86122 heater hose,,20.0,1.0,Part,20.0,no,,2
453685,1216,45,oil change note needs brake and rotors front  gasket from housing back brakes rotors,,20.0,1.0,Part,20.0,no,,2
912939,1089,257,on  parts & labor oil change w / filter,,25.0,1.0,Labor,25.0,no,,2
182573,4704,41,front brake rotor brake pads links 1yearwarranty,,120.15,1.0,Part,120.15,no,,8
395615,46764,43,replaced front lower control arm assy,,91.47,1.0,Part,91.47,no,,1
479538,27069,45,mount front left tire,,11.0,1.0,Labor,11.0,no,,1
436086,34627,44,replace  brake line front to back,,200.0,2.5,Labor,80.0,no,,8
306031,28162,42,head lights bulbs,,18.14,2.0,Part,9.07,no,,4
225409,47540,41,lower motor mount  a2798,,57.6,1.0,Part,57.6,no,,1
240132,62263,41,labor only head light both,,40.0,2.0,Labor,20.0,no,,4
122120,22899,38,r&r sensor,,50.0,1.0,Labor,50.0,no,,9
903758,1656,80,r+r transfer case motor,,260.0,1.0,Labor,260.0,no,,9
664009,4954,49,intake manifold gaskets with  fluids flush and gaskets,,780.0,1.0,Labor,780.0,no,,2
950555,38705,257,install /catalytic converter  and  oxygen sensor,,170.0,2.0,Labor,85.0,no,,2
579057,8786,47,catalytic converter / muffler & exhaust tail pipe,,181.39,1.0,Part,181.39,no,,2
582757,12486,47,spark plug   5,,60.0,1.0,Labor,60.0,no,,2
943658,31808,257,oil pressure switch (sender)  p 2 8136 s mpi,,45.75,1.0,Part,45.75,no,,2
43992,10905,36,front control arms  labor only,,140.0,1.0,Labor,140.0,no,,1
644263,30999,48,duralast dg868 brake pads serial 000377483,,40.0,1.0,Part,40.0,no,,8
245804,67935,41,521193 521194   lower control arms,,280.0,2.0,Part,140.0,no,,1
177926,57,41,2 inner tie rod 2 outer tie rod 1 right side hub bearing 1 year warranty,,150.76,1.0,Part,150.76,no,,1
643733,30469,48,replaced vtec assembly gasket,,160.5,2.14,Labor,75.0,no,,2
494432,41963,45,ls54 94391 l front strut,,120.99,1.0,Part,120.99,no,,1
89140,19551,37,tie rod  az,,50.0,2.0,Part,25.0,no,,1
309928,32059,42,replaced muffler  sleeve pie & bolts,,75.0,1.0,Labor,75.0,no,,2
43544,10457,36,front pads  rotors rear pads rear rotors rear caliper pass,,308.1,4.74,Labor,65.0,no,,8
502328,49859,45,41603 thermostat,,25.0,1.0,Part,25.0,no,,2
129473,30252,38,air filter   sa9054,,10.0,1.0,Part,10.0,no,,2
524162,20125,46,valve jab service cylinder  head gasket,,1010.0,1.01,Labor,1000.0,no,,9
453480,1011,45,replaced catalytic converter  obdii note vehicle needs straps for fuel tank,,180.0,1.0,Labor,180.0,no,,2
211994,34125,41,costumer request install front brakes pads labor only wiper blades,,50.0,1.0,Labor,50.0,no,,1
98263,28674,37,full synthetic engine oil  5w20 penz  (qts),,35.0,5.0,Part,7.0,no,,2
334720,56851,42,hangar,,20.55,1.0,Part,20.55,no,,9
498509,46040,45,front p/s used spindle  1gkkkrred4bj253015,,145.0,1.0,Part,145.0,no,,1
317409,39540,42,shocket rear left side  880  s 025889996138,,20.0,1.0,Part,20.0,no,,1
495589,43120,45,ja409 brake light swith,,35.0,1.0,Part,35.0,no,,9
113382,14161,38,ft hub bearing  drive side,,227.79,1.0,Part,227.79,no,,1
644883,31619,48,spark plugs 41 800 sku000930735,,59.94,6.0,Part,9.99,no,,2
633522,20258,48,valve cover gasket fel pro part vs50458r serial 579204,,35.0,1.0,Part,35.0,no,,2
400946,52095,43,labor on rear shocks rear swaybar links and front swaybar link,,190.0,2.0,Labor,95.0,no,,1
92559,22970,37,replace   heater hose and antifreeze,,80.0,1.0,Labor,80.0,no,,2
346781,68912,42,labor  on engine,,1190.0,14.0,Labor,85.0,no,,9
205439,27570,41,resoantor,,20.0,1.0,Part,20.0,no,,2
392455,43604,43,drum brake maxi part 2460,,15.0,1.0,Part,15.0,no,,8
263741,85872,41,oil pan gasket rear crankshaft main seal rear main seal,,1140.0,14.25,Labor,80.0,no,,2
36144,3057,36,alignment end change tires,,65.0,1.0,Labor,65.0,no,,1
933389,21539,257,used engine  48 k miles  p izvbp8an2a5164185( 6 months warranty ),,1380.24,1.0,Part,1380.24,no,,9
720464,10464,69,deposit only  (for order part),,100.0,1.0,Labor,100.0,no,,9
536374,32337,46,synthetic oil change 2 front inner & outer tie rods 1 front left wheel hub bearing,,386.4,4.83,Labor,80.0,no,,2
644823,31559,48,labor on oxygen sensors bank 1 1 and 2,,210.0,2.8,Labor,75.0,no,,5
475997,23528,45,r & r rear engine seal,,330.0,4.4,Labor,75.0,no,,9
670863,11808,49,rear drum kit adjusters p h2586 h2587 duralast az,,38.94,2.0,Part,19.47,no,,8
96278,26689,37,oil filter   s6607,,7.0,1.0,Part,7.0,no,,2
76558,6969,37,alternator and oil change and filter,,310.0,1.0,Labor,310.0,no,,6
40787,7700,36,canister purge sol,,321.14,1.0,Part,321.14,no,,2
649444,36180,48,sprk plugs,,0.0,1.0,Part,0.0,no,,6
142483,7562,39,wear pad sensor,,10.0,1.0,Part,10.0,no,,8
872784,2817,78,exhaust pipe & mufller,,120.93,1.0,Part,120.93,no,,1
662730,3675,49,front pass side axle,,55.0,1.0,Labor,55.0,no,,1
934144,22294,257,to check w / alignment  ( front),,0.01,1.0,Labor,0.01,no,,1
344698,66829,42,rear brake shoes part 514 serial 739732755147 manf   duralast,,110.0,2.0,Part,55.0,no,,8
175866,40945,39,12608374 feed pipe,,62.5,1.0,Part,62.5,no,,1
128722,29501,38,serp belt   4060473,,29.9,1.0,Part,29.9,no,,1
276927,99058,41,16720 catalytic converter,,750.2,1.0,Part,750.2,no,,8
485239,32770,45,gnad1058 rear brake pads,,36.99,1.0,Part,36.99,no,,8
122982,23761,38,transmission mount replacement labor only,,75.0,1.0,Labor,75.0,no,,9
489840,37371,45,d72014 azlower radiator hose,,45.0,1.0,Part,45.0,no,,1
234795,56926,41,ts5048  ambient tem sensor,,26.95,1.0,Part,26.95,no,,5
266944,89075,41,22487 air filter,,30.0,1.0,Part,30.0,no,,2
878393,8426,78,cooling system pressure test,,38.6,1.0,Labor,38.6,no,,5
933537,21687,257,ft hub bearing & ft sway bar link driver side replacement,,187.0,2.2,Labor,85.0,no,,1
175195,40274,39,234 9062 oxygen sensor,,160.15,1.0,Part,160.15,no,,5
333184,55315,42,oil pan  264 361,,75.8,1.0,Part,75.8,no,,2
567862,63825,46,labor on universal flex pipe   universal catalytic converter and extension pipe,,238.0,2.8,Labor,85.0,no,,8
56386,23299,36,rad upper hose   e72371,,60.65,1.0,Part,60.65,no,,1
291702,13833,42,on   wheel alignment,,100.0,1.0,Labor,100.0,no,,1
920623,8773,257,front passenger side  brake caliper,,59.91,1.0,Part,59.91,no,,8
519212,15175,46,gasket donut catalytic converter muffler,,280.65,1.0,Labor,280.65,no,,8
337438,59569,42,front driver side lower control arm part 521 709,,130.0,1.0,Part,130.0,no,,1
396639,47788,43,labor on 2 flex pipe and 2 rezonators and 2 exhaust pipe,,209.95,2.47,Labor,85.0,no,,8
183386,5517,41,front strut right side 1yearwarranty,,65.27,1.0,Part,65.27,no,,1
593333,23062,47,front pipe bolts kit,,28.0,1.0,Part,28.0,no,,1
496835,44366,45,164466mgf catalytic converter left front,,420.99,1.0,Part,420.99,no,,8
547826,43789,46,p es3521  front left inner tie rod,,31.95,1.0,Part,31.95,no,,1
201352,23483,41,mid pipe 1yearwarranty,,15.0,1.0,Part,15.0,no,,1
393260,44409,43,brake drum part h7276,,8.0,1.0,Part,8.0,no,,8
17691,17691,15,labor   on exhaust flange gasket & bolts,,87.0,1.16,Labor,75.0,no,,8
642512,29248,48,sunsong power steering return hose serial 8936410676,,55.0,1.0,Part,55.0,no,,7
158133,23212,39,economic wipers,,16.0,2.0,Part,8.0,no,,9
671467,12412,49,rear brake drums p 80112,,120.0,2.0,Part,60.0,no,,8
439107,37648,44,r  side front brake hose,,30.0,1.0,Part,30.0,no,,8
771549,27049,72,replaced rear shoes  drums  hardware,,204.0,2.4,Labor,85.0,no,,8
379138,30287,43,pmd667ah   front brake pads,,40.0,1.0,Part,40.0,no,,8
769428,24928,72,16344mgf50832 direct fit catalytic converter,,450.0,1.0,Part,450.0,no,,8
318827,40958,42,5cb90244 front left lower control arm  serial 66971926217,,90.0,1.0,Part,90.0,no,,1
128171,28950,38,front brakes pads set   dg1169a,,46.01,1.0,Part,46.01,no,,8
456781,4312,45,pb tires,,186.0,2.0,Part,93.0,no,,1
685402,26347,49,ac compressor part  98293),,531.25,1.0,Part,531.25,no,,7
515794,11757,46,canister vent solenoid brake light switch knock sensor,,370.6,1.09,Labor,340.0,no,,5
214935,37066,41,air filter spark plugs spark plugs wires,,78.11,1.0,Part,78.11,no,,2
22737,22737,15,on   front d/s lower control arm,,99.75,1.33,Labor,75.0,no,,1
81465,11876,37,lower p/s ball joint,,120.0,1.6,Labor,75.0,no,,1
620325,7061,48,r & r oxygen sensor bank1 and bank 2,,156.0,2.4,Labor,65.0,no,,5
954750,42900,257,02 sensor oxygen sensor  p 24348 s  2672471016,,90.0,1.0,Part,90.0,no,,5
439659,38200,44,s919 rear shoe pads left and right,,40.0,1.0,Part,40.0,no,,8
129099,29878,38,el auto se lo llevaron a la 95  (ivan) 4 20 21,,0.0,1.0,Labor,0.0,no,,9
227237,49368,41,upstream oxygen sensor bank 1 sensor  1,,124.01,1.0,Labor,124.01,no,,5
920399,8549,257,front  outer,,86.76,2.0,Part,43.38,no,,1
488136,35667,45,ta2201dl water outlet,,65.99,1.0,Part,65.99,no,,1
292864,14995,42,on sleeve pipe & catalytic converter & outer tie rods,,250.0,1.0,Labor,250.0,no,,8
771958,27458,72,replaced/duplicated front pipe,,170.0,2.0,Labor,85.0,no,,1
458194,5725,45,abc ignition coil,,27.0,1.0,Part,27.0,no,,6
773420,28920,72,duplicated intermediate pipe,,226.1,2.38,Labor,95.0,no,,1
638788,25524,48,ls53 90201r strut assembly,,120.0,1.0,Part,120.0,no,,1
632122,18858,48,engine oil high mil and filter,,25.0,1.0,Part,25.0,no,,2
495016,42547,45,18 b4907az front lh brk caliper,,75.9,1.0,Part,75.9,no,,8
540858,36821,46,labor only on wheel hub bearings,,260.0,3.25,Labor,80.0,no,,1
936852,25002,257,spark plugs p cr43ts s  000304766,,88.0,8.0,Part,11.0,no,,2
41895,8808,36,labor clean system amd driver to emission test,,255.45,3.93,Labor,65.0,no,,5
8815,8815,15,exhaust direct pipe,,38.02,1.0,Part,38.02,no,,1
647011,33747,48,replaced rear driverside suspension,,455.0,1.0,Labor,455.0,no,,1
344421,66552,42,r&r rear  brake cylinder,,85.0,1.0,Labor,85.0,no,,8
567569,63532,46,labor on universal flex pipe and cataltic converter,,332.35,3.91,Labor,85.0,no,,8
165934,31013,39,replace air tube resonator,,10.0,1.0,Labor,10.0,no,,1
221126,43257,41,exhaust pipe  3months warranty o parts,,30.0,1.0,Part,30.0,no,,1
937396,25546,257,2 gallons af antifreeze p  axa053 s  0000540721,,49.98,2.0,Part,24.99,no,,2
441815,40356,44,install caliper,,64.0,0.8,Labor,80.0,no,,8
